WGTP,PWGTP,NOC,PERNP,AGEP,CPLT,COW,QTRBIR,SEX,HHL,TEN,RAC1P,SCHL,JWTRNS,ST,
0,13,-1,38000,23,0,1,2,1,0,0,2,10,0,26,
0,69,-1,300,18,0,6,3,1,0,0,1,16,11,26,
0,15,-1,7800,20,0,1,3,1,0,0,1,19,1,26,
0,32,-1,0,95,0,0,2,2,0,0,1,21,0,26,
0,3,-1,-10001,14,0,0,1,2,0,0,2,11,0,26,
0,35,-1,5000,22,0,4,3,2,0,0,9,20,11,26,
0,72,-1,85000,58,0,4,2,1,0,0,8,20,0,26,
0,74,-1,0,40,0,4,4,1,0,0,1,17,0,26,
0,11,-1,0,33,0,0,2,1,0,0,1,11,0,26,
0,92,-1,0,95,0,0,3,2,0,0,1,16,0,26,
0,28,-1,0,53,0,0,4,1,0,0,2,19,0,26,
0,83,-1,0,22,0,1,4,1,0,0,2,18,0,26,
0,37,-1,0,28,0,0,2,1,0,0,2,17,0,26,
0,12,-1,0,29,0,0,1,1,0,0,1,15,0,26,
0,84,-1,0,62,0,0,1,1,0,0,1,16,0,26,
0,71,-1,0,54,0,0,1,1,0,0,9,16,0,26,
0,71,-1,600,18,0,1,1,2,0,0,1,18,11,26,
0,41,-1,0,47,0,0,1,1,0,0,1,20,0,26,
0,39,-1,0,16,0,0,2,1,0,0,2,12,0,26,
0,18,-1,0,55,0,0,4,2,0,0,2,19,0,26,
0,92,-1,1200,18,0,6,2,2,0,0,1,16,0,26,
0,31,-1,0,27,0,1,4,2,0,0,1,22,0,26,
0,84,-1,8100,18,0,1,3,1,0,0,1,16,10,26,
0,32,-1,500,18,0,4,3,2,0,0,6,18,10,26,
0,21,-1,0,41,0,0,3,1,0,0,2,13,0,26,
0,26,-1,10000,19,0,1,3,2,0,0,1,19,10,26,
0,12,-1,0,80,0,0,2,2,0,0,9,1,0,26,
0,61,-1,6000,19,0,1,1,1,0,0,2,19,1,26,
0,35,-1,950,18,0,4,2,1,0,0,1,18,1,26,
0,46,-1,0,19,0,0,3,1,0,0,1,16,0,26,
0,79,-1,0,95,0,0,3,1,0,0,1,19,0,26,
0,2,-1,24000,59,0,6,2,2,0,0,1,19,1,26,
0,23,-1,7700,21,0,2,3,2,0,0,1,19,10,26,
0,8,-1,0,37,0,0,2,1,0,0,2,16,0,26,
0,27,-1,24000,59,0,6,2,2,0,0,1,19,1,26,
0,31,-1,7000,20,0,2,2,1,0,0,1,19,10,26,
0,11,-1,30000,35,0,1,3,1,0,0,1,16,0,26,
0,37,-1,5000,19,0,1,4,2,0,0,1,18,0,26,
0,35,-1,0,37,0,0,1,1,0,0,1,16,0,26,
0,37,-1,6000,18,0,1,1,1,0,0,2,20,1,26,
0,76,-1,3800,18,0,2,2,2,0,0,6,18,0,26,
0,109,-1,14000,25,0,1,2,1,0,0,1,21,2,26,
0,77,-1,0,17,0,0,4,1,0,0,2,14,0,26,
0,28,-1,0,43,0,0,2,1,0,0,2,20,0,26,
0,67,-1,0,50,0,7,1,1,0,0,1,17,0,26,
0,32,-1,0,50,0,0,4,1,0,0,1,19,0,26,
0,12,-1,0,62,0,0,3,2,0,0,1,16,0,26,
0,68,-1,0,32,0,0,1,1,0,0,2,14,0,26,
0,17,-1,0,82,0,0,1,1,0,0,1,17,0,26,
0,13,-1,0,95,0,0,3,2,0,0,1,11,0,26,
0,34,-1,9300,47,0,1,4,1,0,0,2,19,0,26,
0,82,-1,600,19,0,1,1,2,0,0,6,18,10,26,
0,58,-1,0,34,0,0,4,1,0,0,2,17,0,26,
0,38,-1,0,24,0,0,1,1,0,0,2,17,0,26,
0,12,-1,0,50,0,7,1,1,0,0,1,16,0,26,
0,113,-1,27600,35,0,1,3,2,0,0,1,1,1,26,
0,88,-1,6200,20,0,1,1,1,0,0,1,19,0,26,
0,4,-1,0,67,0,0,2,2,0,0,1,21,0,26,
0,42,-1,0,64,0,0,3,2,0,0,2,1,0,26,
0,102,-1,0,19,0,0,3,1,0,0,1,16,0,26,
0,10,-1,6500,20,0,1,4,1,0,0,1,16,10,26,
0,50,-1,0,77,0,0,1,1,0,0,1,16,0,26,
0,117,-1,1200,28,0,1,4,2,0,0,1,13,0,26,
0,63,-1,0,60,0,0,3,1,0,0,1,19,0,26,
0,11,-1,0,47,0,9,3,1,0,0,1,17,0,26,
0,18,-1,0,59,0,0,2,2,0,0,1,1,0,26,
0,7,-1,1200,40,0,1,1,1,0,0,2,19,1,26,
0,24,-1,2000,18,0,1,4,1,0,0,1,19,0,26,
0,38,-1,0,31,0,0,2,1,0,0,1,17,0,26,
0,64,-1,0,91,0,0,3,2,0,0,1,16,0,26,
0,75,-1,0,18,0,0,1,2,0,0,1,18,0,26,
0,53,-1,5300,18,0,1,1,2,0,0,1,18,10,26,
0,7,-1,0,55,0,9,1,1,0,0,2,16,0,26,
0,12,-1,0,95,0,0,1,2,0,0,1,16,0,26,
0,83,-1,0,59,0,0,4,1,0,0,1,1,0,26,
0,29,-1,9600,24,0,1,3,2,0,0,2,16,1,26,
0,83,-1,0,70,0,0,2,1,0,0,1,19,0,26,
0,129,-1,0,43,0,1,4,2,0,0,2,19,0,26,
0,36,-1,0,66,0,0,4,1,0,0,2,16,0,26,
0,72,-1,15000,18,0,1,2,2,0,0,1,19,1,26,
0,30,-1,0,66,0,0,4,1,0,0,2,16,0,26,
0,15,-1,0,69,0,0,3,2,0,0,1,22,0,26,
0,2,-1,0,95,0,0,4,2,0,0,1,16,0,26,
0,27,-1,0,84,0,0,1,2,0,0,1,12,0,26,
0,3,-1,0,40,0,0,4,1,0,0,2,1,0,26,
0,108,-1,0,54,0,0,2,1,0,0,1,16,0,26,
0,76,-1,3000,18,0,1,3,2,0,0,1,18,0,26,
0,41,-1,300,18,0,1,1,2,0,0,1,16,10,26,
0,58,-1,3500,18,0,1,2,1,0,0,6,19,2,26,
0,8,-1,2300,22,0,1,1,2,0,0,2,19,0,26,
0,91,-1,5000,18,0,1,3,1,0,0,1,18,11,26,
0,92,-1,0,25,0,0,3,1,0,0,1,17,0,26,
0,37,-1,2500,41,0,1,4,1,0,0,2,19,0,26,
0,74,-1,3200,19,0,1,2,1,0,0,1,19,10,26,
0,63,-1,0,20,0,0,2,1,0,0,1,18,0,26,
0,45,-1,6600,21,0,1,4,1,0,0,9,19,0,26,
0,12,-1,0,78,0,0,1,1,0,0,1,16,0,26,
0,92,-1,500,19,0,3,3,2,0,0,1,18,0,26,
0,71,-1,0,70,0,4,1,1,0,0,1,19,0,26,
0,54,-1,0,59,0,0,3,1,0,0,2,17,0,26,
0,73,-1,0,47,0,0,4,1,0,0,2,17,0,26,
0,22,-1,0,79,0,0,4,2,0,0,1,1,0,26,
0,80,-1,72000,33,0,4,1,1,0,0,2,14,0,26,
0,20,-1,20000,34,0,1,1,1,0,0,1,14,1,26,
0,65,-1,0,45,0,0,4,1,0,0,2,16,0,26,
0,65,-1,7700,19,0,1,3,1,0,0,1,19,0,26,
0,39,-1,6000,19,0,3,4,1,0,0,1,18,0,26,
0,9,-1,0,95,0,0,3,2,0,0,1,16,0,26,
0,57,-1,0,29,0,0,1,1,0,0,2,11,0,26,
0,76,-1,500,18,0,1,1,2,0,0,1,18,0,26,
0,77,-1,8600,19,0,1,3,2,0,0,1,19,10,26,
0,22,-1,0,54,0,0,1,1,0,0,9,16,0,26,
0,7,-1,0,84,0,1,3,2,0,0,1,16,0,26,
0,77,-1,17300,31,0,1,3,1,0,0,2,14,0,26,
0,28,-1,4000,20,0,1,2,2,0,0,1,19,1,26,
0,64,-1,13000,22,0,1,2,2,0,0,1,19,0,26,
0,10,-1,0,80,0,0,4,2,0,0,2,21,0,26,
0,45,-1,1100,17,0,1,4,1,0,0,1,16,0,26,
0,5,-1,1700,21,0,4,1,1,0,0,1,19,9,26,
0,68,-1,0,18,0,1,2,1,0,0,1,18,0,26,
0,25,-1,50000,42,0,1,3,2,0,0,1,16,1,26,
0,33,-1,12000,18,0,1,1,2,0,0,9,19,11,26,
0,48,-1,0,66,0,0,4,2,0,0,2,16,0,26,
0,29,-1,0,95,0,0,2,1,0,0,1,11,0,26,
0,56,-1,0,18,0,0,2,2,0,0,1,19,0,26,
0,66,-1,3500,31,0,1,4,1,0,0,1,16,0,26,
0,91,-1,0,32,0,0,4,1,0,0,9,17,0,26,
0,89,-1,0,79,0,0,2,2,0,0,1,16,0,26,
0,62,-1,630,20,0,1,2,2,0,0,1,19,0,26,
0,39,-1,0,76,0,0,3,1,0,0,1,16,0,26,
0,36,-1,0,86,0,0,1,1,0,0,1,19,0,26,
0,34,-1,10400,36,0,8,3,2,0,0,1,21,11,26,
0,78,-1,0,90,0,0,3,2,0,0,1,16,0,26,
0,17,-1,2900,22,0,4,3,2,0,0,1,16,11,26,
0,141,-1,9000,24,0,2,2,1,0,0,6,21,10,26,
0,106,-1,0,87,0,0,4,2,0,0,1,16,0,26,
0,20,-1,0,74,0,0,4,2,0,0,1,16,0,26,
0,65,-1,29600,39,0,2,1,1,0,0,3,16,0,26,
0,67,-1,500,19,0,4,4,2,0,0,1,19,10,26,
0,94,-1,0,18,0,0,4,2,0,0,6,18,0,26,
0,20,-1,0,16,0,0,4,2,0,0,1,12,0,26,
0,74,-1,640,51,0,1,4,1,0,0,2,16,0,26,
0,176,-1,0,36,0,1,4,1,0,0,1,17,0,26,
0,46,-1,10000,19,0,1,2,1,0,0,1,18,1,26,
0,23,-1,0,19,0,0,2,2,0,0,1,19,0,26,
0,62,-1,7000,20,0,1,2,2,0,0,1,19,10,26,
0,13,-1,0,95,0,0,3,2,0,0,2,21,0,26,
0,51,-1,0,32,0,0,2,1,0,0,2,14,0,26,
0,2,-1,0,66,0,0,2,2,0,0,1,15,0,26,
0,2,-1,9000,21,0,2,2,2,0,0,9,19,10,26,
0,82,-1,22500,39,0,1,3,1,0,0,1,13,1,26,
0,15,-1,15700,29,0,1,4,1,0,0,9,16,10,26,
0,18,-1,0,80,0,0,2,2,0,0,1,16,0,26,
0,48,-1,0,62,0,0,3,1,0,0,1,16,0,26,
0,67,-1,0,88,0,0,3,2,0,0,1,16,0,26,
0,18,-1,0,73,0,0,4,1,0,0,5,12,0,26,
0,8,-1,0,77,0,0,3,2,0,0,1,15,0,26,
0,92,-1,10400,75,0,4,2,1,0,0,2,21,0,26,
0,57,-1,0,86,0,0,2,1,0,0,1,20,0,26,
0,10,-1,0,71,0,0,1,2,0,0,2,16,0,26,
0,16,-1,0,38,0,0,4,1,0,0,1,13,0,26,
0,15,-1,0,87,0,0,1,1,0,0,1,19,0,26,
0,20,-1,0,95,0,0,2,2,0,0,1,18,0,26,
0,12,-1,0,66,0,0,4,1,0,0,2,16,0,26,
0,24,-1,9000,20,0,1,2,1,0,0,1,19,0,26,
0,50,-1,6500,18,0,4,4,1,0,0,1,19,10,26,
0,43,-1,0,17,0,0,3,1,0,0,1,11,0,26,
0,53,-1,1700,21,0,4,4,2,0,0,1,16,1,26,
0,43,-1,0,19,0,1,3,2,0,0,1,18,0,26,
0,25,-1,0,49,0,0,2,1,0,0,1,17,0,26,
0,26,-1,460,46,0,2,4,1,0,0,9,17,0,26,
0,18,-1,0,66,0,0,2,2,0,0,1,16,0,26,
0,65,-1,0,36,0,0,2,1,0,0,1,16,0,26,
0,67,-1,3000,47,0,4,4,1,0,0,2,19,0,26,
0,92,-1,0,25,0,4,4,2,0,0,8,22,0,26,
0,73,-1,8100,18,0,1,3,1,0,0,1,16,10,26,
0,19,-1,0,71,0,0,1,2,0,0,1,16,0,26,
0,111,-1,1500,18,0,1,1,2,0,0,1,18,0,26,
0,8,-1,0,74,0,0,3,2,0,0,1,20,0,26,
0,109,-1,0,65,0,0,2,1,0,0,1,19,0,26,
0,37,-1,1500,18,0,5,2,2,0,0,1,16,0,26,
0,102,-1,0,63,0,0,3,1,0,0,2,14,0,26,
0,83,-1,400,18,0,3,1,2,0,0,6,18,0,26,
0,87,-1,0,42,0,0,2,1,0,0,2,13,0,26,
0,15,-1,0,33,0,0,2,1,0,0,1,16,0,26,
0,22,-1,0,74,0,0,3,1,0,0,1,21,0,26,
0,10,-1,0,70,0,0,3,1,0,0,1,16,0,26,
0,139,-1,0,84,0,0,1,1,0,0,1,16,0,26,
0,38,-1,0,80,0,0,4,1,0,0,1,22,0,26,
0,125,-1,0,77,0,0,2,2,0,0,2,16,0,26,
0,12,-1,0,78,0,0,3,2,0,0,1,13,0,26,
0,76,-1,10000,26,0,1,4,1,0,0,2,17,0,26,
0,17,-1,0,74,0,0,4,2,0,0,1,16,0,26,
0,89,-1,0,32,0,0,3,1,0,0,1,17,0,26,
0,2,-1,2000,21,0,2,2,2,0,0,6,19,10,26,
0,18,-1,0,86,0,0,1,2,0,0,1,16,0,26,
0,34,-1,0,95,0,0,2,1,0,0,1,16,0,26,
0,90,-1,0,43,0,0,2,1,0,0,8,22,0,26,
0,42,-1,0,21,0,0,4,2,0,0,1,19,0,26,
0,10,-1,0,18,0,1,3,2,0,0,1,18,0,26,
0,34,-1,2500,19,0,1,3,1,0,0,1,16,0,26,
0,47,-1,35000,27,0,1,3,1,0,0,5,15,0,26,
0,69,-1,110,51,0,1,2,2,0,0,2,16,1,26,
0,13,-1,0,30,0,1,1,1,0,0,2,19,0,26,
0,30,-1,1100,37,0,4,3,2,0,0,1,17,0,26,
0,32,-1,1100,31,0,1,1,1,0,0,1,17,0,26,
0,31,-1,0,53,0,0,1,1,0,0,1,6,0,26,
0,19,-1,0,32,0,0,2,1,0,0,2,17,0,26,
0,43,-1,0,46,0,0,2,1,0,0,1,18,0,26,
0,32,-1,0,66,0,0,4,1,0,0,2,12,0,26,
0,24,-1,0,35,0,0,3,1,0,0,9,19,0,26,
0,71,-1,0,16,0,0,2,1,0,0,2,12,0,26,
0,63,-1,0,20,0,0,3,2,0,0,1,19,0,26,
0,54,-1,0,61,0,1,3,1,0,0,2,17,0,26,
0,28,-1,19000,22,0,1,2,2,0,0,1,19,1,26,
0,6,-1,0,70,0,0,1,2,0,0,1,1,0,26,
0,37,-1,0,82,0,0,4,1,0,0,1,16,0,26,
0,11,-1,0,87,0,0,4,2,0,0,1,16,0,26,
0,6,-1,0,86,0,0,1,1,0,0,1,18,0,26,
0,90,-1,8000,18,0,1,3,2,0,0,1,18,0,26,
0,86,-1,12000,19,0,4,2,1,0,0,1,18,11,26,
0,63,-1,7200,21,0,2,1,2,0,0,1,19,1,26,
0,22,-1,0,95,0,0,4,2,0,0,2,16,0,26,
0,49,-1,0,50,0,0,3,1,0,0,2,22,0,26,
0,25,-1,0,26,0,0,1,1,0,0,1,14,0,26,
0,72,-1,4200,21,0,1,3,2,0,0,1,19,1,26,
0,4,-1,0,63,0,0,3,2,0,0,2,16,0,26,
0,24,-1,0,80,0,0,3,1,0,0,1,22,0,26,
0,81,-1,7000,19,0,1,2,1,0,0,1,18,0,26,
0,9,-1,1100,54,0,1,2,1,0,0,1,16,0,26,
0,87,-1,0,18,0,1,2,2,0,0,1,16,0,26,
0,316,-1,0,26,0,0,1,1,0,0,1,14,0,26,
0,1,-1,2000,47,0,2,2,1,0,0,1,16,2,26,
0,27,-1,0,74,0,0,3,1,0,0,1,1,0,26,
0,68,-1,0,84,0,0,3,2,0,0,1,16,0,26,
0,4,-1,0,59,0,1,3,1,0,0,1,19,0,26,
0,18,-1,0,51,0,0,3,2,0,0,1,16,0,26,
0,18,-1,0,57,0,0,4,1,0,0,2,19,0,26,
0,68,-1,5600,29,0,4,1,1,0,0,2,17,0,26,
0,73,-1,8000,19,0,1,4,2,0,0,6,18,10,26,
0,29,-1,0,65,0,0,3,1,0,0,1,16,0,26,
0,16,-1,0,57,0,0,4,2,0,0,2,19,0,26,
0,5,-1,0,16,0,0,4,2,0,0,1,12,0,26,
0,107,-1,0,18,0,9,4,2,0,0,1,18,0,26,
0,9,-1,0,73,0,0,3,2,0,0,1,16,0,26,
0,97,-1,85000,23,0,1,3,1,0,0,1,21,1,26,
0,45,-1,0,81,0,0,4,2,0,0,1,16,0,26,
0,16,-1,1000,33,0,1,4,1,0,0,1,16,1,26,
0,6,-1,45500,46,0,1,3,1,0,0,1,16,2,26,
0,43,-1,0,46,0,0,2,1,0,0,2,11,0,26,
0,17,-1,-10001,6,0,0,1,1,0,0,2,4,0,26,
0,9,-1,0,95,0,0,1,2,0,0,1,16,0,26,
0,121,-1,20000,20,0,1,1,2,0,0,1,19,1,26,
0,2,-1,-10001,6,0,0,1,1,0,0,2,4,0,26,
0,35,-1,0,16,0,0,4,2,0,0,9,11,0,26,
0,8,-1,9500,32,0,1,3,1,0,0,1,17,0,26,
0,20,-1,0,90,0,0,4,2,0,0,1,12,0,26,
0,12,-1,0,45,0,0,1,1,0,0,2,17,0,26,
0,97,-1,0,35,0,0,3,1,0,0,1,13,0,26,
0,19,-1,0,57,0,0,3,2,0,0,3,16,0,26,
0,77,-1,1200,19,0,1,3,2,0,0,1,19,0,26,
0,51,-1,0,29,0,0,2,1,0,0,1,17,0,26,
0,34,-1,14000,49,0,1,2,1,0,0,2,16,0,26,
0,38,-1,0,21,0,0,3,1,0,0,1,14,0,26,
0,19,-1,11300,20,0,1,3,2,0,0,1,19,0,26,
0,18,-1,-10001,15,0,0,4,2,0,0,1,11,0,26,
0,76,-1,8500,23,0,1,1,1,0,0,1,19,0,26,
0,93,-1,0,54,0,0,2,1,0,0,1,12,0,26,
0,7,-1,0,95,0,0,1,2,0,0,1,16,0,26,
0,9,-1,500,17,0,1,1,1,0,0,2,13,0,26,
0,41,-1,0,27,0,1,1,1,0,0,1,16,0,26,
0,64,-1,0,72,0,0,2,2,0,0,9,16,0,26,
0,10,-1,0,27,0,0,2,2,0,0,2,13,0,26,
0,5,-1,0,64,0,0,4,1,0,0,1,16,0,26,
0,20,-1,50000,42,0,1,3,2,0,0,1,19,1,26,
0,16,-1,0,95,0,0,1,2,0,0,1,11,0,26,
0,18,-1,0,65,0,1,4,1,0,0,2,16,0,26,
0,39,-1,620,19,0,1,1,2,0,0,2,19,2,26,
0,67,-1,0,42,0,0,2,1,0,0,2,13,0,26,
0,10,-1,0,88,0,0,4,2,0,0,1,21,0,26,
0,89,-1,0,52,0,1,2,1,0,0,2,14,0,26,
0,22,-1,-10001,14,0,0,1,2,0,0,2,8,0,26,
0,32,-1,0,69,0,0,1,1,0,0,1,13,0,26,
0,75,-1,9000,18,0,1,4,2,0,0,1,18,11,26,
0,75,-1,120000,48,0,5,4,1,0,0,1,21,0,26,
0,32,-1,10000,18,0,1,4,1,0,0,1,16,0,26,
0,32,-1,0,66,0,1,3,1,0,0,1,14,0,26,
0,6,-1,0,95,0,0,3,2,0,0,1,19,0,26,
0,112,-1,18500,56,0,2,2,1,0,0,1,16,0,26,
0,61,-1,0,19,0,1,1,1,0,0,1,18,0,26,
0,57,-1,1100,19,0,4,4,2,0,0,6,19,2,26,
0,20,-1,0,62,0,0,1,1,0,0,1,16,0,26,
0,54,-1,0,74,0,0,3,1,0,0,1,16,0,26,
0,99,-1,0,59,0,0,3,1,0,0,2,16,0,26,
0,74,-1,0,61,0,0,2,1,0,0,1,18,0,26,
0,46,-1,2960,19,0,2,2,2,0,0,1,19,1,26,
0,87,-1,0,73,0,0,3,2,0,0,1,16,0,26,
0,37,-1,1500,19,0,5,4,2,0,0,1,18,0,26,
0,24,-1,0,80,0,0,2,2,0,0,9,15,0,26,
0,15,-1,0,91,0,0,4,2,0,0,2,16,0,26,
0,101,-1,5000,20,0,4,2,1,0,0,1,19,10,26,
0,42,-1,0,58,0,0,4,1,0,0,1,19,0,26,
0,27,-1,7700,18,0,5,2,2,0,0,1,16,0,26,
0,105,-1,0,73,0,0,2,1,0,0,1,19,0,26,
0,90,-1,0,36,0,0,1,2,0,0,1,17,0,26,
0,7,-1,7200,40,0,4,3,1,0,0,1,16,0,26,
0,5,-1,0,68,0,0,3,1,0,0,1,1,0,26,
0,38,-1,1500,18,0,1,1,1,0,0,1,18,0,26,
0,13,-1,0,60,0,0,1,1,0,0,2,19,0,26,
0,8,-1,0,89,0,0,3,2,0,0,1,16,0,26,
0,59,-1,120000,27,0,1,4,1,0,0,1,21,0,26,
0,32,-1,8000,19,0,1,2,1,0,0,1,19,0,26,
0,16,-1,0,60,0,0,1,1,0,0,9,12,0,26,
0,9,-1,6400,69,0,1,2,1,0,0,1,16,0,26,
0,72,-1,0,79,0,0,4,2,0,0,1,18,0,26,
0,10,-1,0,65,0,4,3,1,0,0,1,21,0,26,
0,111,-1,0,35,0,0,3,1,0,0,1,16,0,26,
0,57,-1,10500,20,0,4,4,1,0,0,2,19,10,26,
0,45,-1,0,31,0,0,2,1,0,0,2,14,0,26,
0,29,-1,5000,19,0,1,4,2,0,0,6,19,0,26,
0,24,-1,0,82,0,0,1,2,0,0,1,16,0,26,
0,82,-1,8000,24,0,1,4,1,0,0,1,22,0,26,
0,13,-1,1000,33,0,1,4,1,0,0,1,16,1,26,
0,10,-1,0,78,0,0,2,2,0,0,1,21,0,26,
0,42,-1,0,55,0,4,4,1,0,0,2,19,0,26,
0,22,-1,0,65,0,0,3,1,0,0,1,16,0,26,
0,10,-1,0,59,0,0,3,2,0,0,1,16,0,26,
0,38,-1,0,45,0,0,1,2,0,0,1,16,0,26,
0,72,-1,160,21,0,1,4,2,0,0,6,19,11,26,
0,70,-1,10000,51,0,1,1,1,0,0,1,17,0,26,
0,103,-1,0,68,0,0,1,2,0,0,2,21,0,26,
0,9,-1,0,63,0,0,4,2,0,0,1,1,0,26,
0,6,-1,0,71,0,1,3,1,0,0,1,16,0,26,
0,22,-1,0,49,0,0,2,1,0,0,2,16,0,26,
0,89,-1,4500,59,0,4,2,1,0,0,1,17,0,26,
0,37,-1,12400,58,0,4,4,2,0,0,1,16,2,26,
0,32,-1,2000,19,0,1,3,1,0,0,1,19,0,26,
0,49,-1,0,71,0,0,4,1,0,0,1,16,0,26,
0,76,-1,12000,22,0,1,1,2,0,0,1,19,10,26,
0,67,-1,0,36,0,0,1,1,0,0,2,19,0,26,
0,43,-1,2500,33,0,4,1,2,0,0,1,16,0,26,
0,3,-1,4000,22,0,2,1,1,0,0,6,19,10,26,
0,9,-1,0,28,0,0,3,1,0,0,1,16,0,26,
0,19,-1,0,84,0,1,3,2,0,0,1,16,0,26,
0,65,-1,0,95,0,0,2,2,0,0,1,16,0,26,
0,16,-1,5000,18,0,1,2,1,0,0,9,18,0,26,
0,2,-1,0,36,0,0,2,2,0,0,1,15,0,26,
0,11,-1,0,95,0,0,3,2,0,0,1,19,0,26,
0,21,-1,0,46,0,0,2,1,0,0,2,17,0,26,
0,62,-1,5000,22,0,4,1,1,0,0,1,19,10,26,
0,39,-1,4000,24,0,1,3,1,0,0,1,19,0,26,
0,25,-1,0,89,0,0,3,2,0,0,1,16,0,26,
0,8,-1,0,44,0,1,1,2,0,0,2,11,0,26,
0,45,-1,0,34,0,4,4,2,0,0,1,17,0,26,
0,45,-1,0,53,0,0,4,1,0,0,1,13,0,26,
0,20,-1,0,78,0,0,4,2,0,0,1,16,0,26,
0,18,-1,0,59,0,0,3,1,0,0,2,17,0,26,
0,10,-1,0,87,0,0,3,2,0,0,1,10,0,26,
0,11,-1,0,29,0,0,1,1,0,0,1,15,0,26,
0,51,-1,7000,19,0,1,3,2,0,0,1,19,10,26,
0,48,-1,10000,19,0,5,4,2,0,0,1,19,11,26,
0,42,-1,0,28,0,0,4,1,0,0,2,20,0,26,
0,71,-1,1100,18,0,4,4,2,0,0,2,18,2,26,
0,58,-1,0,51,0,0,1,1,0,0,1,16,0,26,
0,64,-1,8000,19,0,1,4,2,0,0,6,18,10,26,
0,9,-1,0,63,0,0,1,2,0,0,2,19,0,26,
0,40,-1,0,66,0,1,3,1,0,0,1,14,0,26,
0,41,-1,0,47,0,0,3,1,0,0,2,17,0,26,
0,69,-1,0,30,0,0,1,1,0,0,2,17,0,26,
0,77,-1,0,79,0,0,3,1,0,0,1,16,0,26,
0,8,-1,0,81,0,0,3,2,0,0,1,16,0,26,
0,27,-1,1800,62,0,1,3,1,0,0,1,19,0,26,
0,24,-1,6700,35,0,4,3,1,0,0,9,16,0,26,
0,76,-1,5000,19,0,1,2,2,0,0,1,19,10,26,
0,19,-1,8100,18,0,1,4,1,0,0,1,16,10,26,
0,79,-1,0,18,0,2,3,2,0,0,6,18,0,26,
0,16,-1,0,49,0,0,2,1,0,0,1,21,0,26,
0,90,-1,0,36,0,1,3,1,0,0,1,16,0,26,
0,40,-1,5000,19,0,1,2,2,0,0,1,19,10,26,
0,18,-1,0,59,0,0,3,1,0,0,2,15,0,26,
0,59,-1,1000,19,0,2,4,1,0,0,1,18,0,26,
0,9,-1,0,95,0,0,2,2,0,0,1,16,0,26,
0,33,-1,0,42,0,0,1,1,0,0,1,16,0,26,
0,96,-1,2000,19,0,1,3,1,0,0,1,19,0,26,
0,76,-1,8000,20,0,2,4,1,0,0,1,19,10,26,
0,67,-1,0,81,0,0,1,1,0,0,1,17,0,26,
0,55,-1,0,44,0,0,2,2,0,0,2,16,0,26,
0,22,-1,0,88,0,0,4,2,0,0,1,12,0,26,
0,49,-1,8000,19,0,1,2,2,0,0,1,18,11,26,
0,23,-1,-10001,0,0,0,4,1,0,0,9,0,0,26,
0,41,-1,66000,47,0,2,2,1,0,0,1,22,1,26,
0,2,-1,0,84,0,0,3,2,0,0,1,23,0,26,
0,44,-1,0,55,0,9,1,1,0,0,2,16,0,26,
0,11,-1,0,45,0,4,2,1,0,0,1,17,0,26,
0,76,-1,0,20,0,9,1,2,0,0,2,19,0,26,
0,13,-1,0,70,0,0,1,2,0,0,2,16,0,26,
0,24,-1,0,85,0,0,4,1,0,0,1,16,0,26,
0,65,-1,5300,20,0,1,2,2,0,0,9,19,0,26,
0,34,-1,0,90,0,0,3,2,0,0,1,16,0,26,
0,67,-1,0,95,0,0,4,2,0,0,1,16,0,26,
0,12,-1,0,95,0,0,1,1,0,0,1,19,0,26,
0,27,-1,0,73,0,0,1,2,0,0,1,19,0,26,
0,5,-1,0,34,0,0,1,1,0,0,1,18,0,26,
0,32,-1,0,51,0,0,3,2,0,0,1,21,0,26,
0,25,-1,0,69,0,0,2,1,0,0,9,13,0,26,
0,10,-1,0,66,0,0,2,1,0,0,1,1,0,26,
0,62,-1,6000,18,0,4,3,2,0,0,1,18,10,26,
0,10,-1,0,64,0,0,2,1,0,0,1,20,0,26,
0,61,-1,7000,23,0,1,3,1,0,0,9,16,1,26,
0,35,-1,85000,22,0,1,3,1,0,0,1,21,1,26,
0,39,-1,0,58,0,0,3,2,0,0,2,16,0,26,
0,93,-1,0,19,0,0,2,2,0,0,1,19,0,26,
0,69,-1,500,18,0,1,4,2,0,0,9,16,0,26,
0,6,-1,-10001,12,0,0,4,2,0,0,1,9,0,26,
0,83,-1,0,79,0,0,2,2,0,0,9,16,0,26,
0,78,-1,0,64,0,0,1,1,0,0,1,19,0,26,
0,67,-1,3000,18,0,1,4,2,0,0,6,18,0,26,
0,11,-1,0,95,0,0,1,2,0,0,1,17,0,26,
0,38,-1,-7400,28,0,6,3,1,0,0,1,16,0,26,
0,62,-1,0,87,0,0,4,2,0,0,2,16,0,26,
0,87,-1,0,84,0,0,4,2,0,0,1,17,0,26,
0,63,-1,1300,51,0,1,4,1,0,0,9,18,0,26,
0,63,-1,1000,20,0,1,4,2,0,0,1,16,0,26,
0,48,-1,5300,19,0,1,4,1,0,0,1,19,1,26,
0,11,-1,0,80,0,0,4,2,0,0,1,16,0,26,
0,11,-1,200,74,0,1,2,2,0,0,1,18,0,26,
0,69,-1,0,88,0,0,1,2,0,0,2,12,0,26,
0,35,-1,3600,17,0,2,4,1,0,0,1,18,0,26,
0,16,-1,0,25,0,5,3,2,0,0,1,15,0,26,
0,107,-1,0,36,0,0,1,2,0,0,1,17,0,26,
