PWGTP,PERNP,AGEP,COW,QTRBIR,SEX,RAC1P,SCHL,JWTRNS
57,-10001,1,0,4,1,9,0,0
146,-10001,8,0,4,1,9,6,0
119,0,73,0,1,2,1,16,0
126,0,73,0,3,1,1,16,0
126,0,90,0,3,2,1,18,0
138,0,75,0,3,2,1,18,0
40,0,72,0,3,1,1,16,0
31,0,70,0,3,2,1,19,0
49,4800,17,1,4,2,1,14,1
46,0,66,1,2,1,1,16,0
48,140000,58,1,4,2,1,16,11
16,35000,52,1,3,2,1,19,0
69,30000,50,6,2,2,1,20,1
89,90000,50,1,3,1,1,19,1
61,-10001,12,0,4,1,1,8,0
59,-10001,10,0,4,1,1,6,0
64,49600,50,4,2,2,2,21,1
34,0,50,0,2,2,1,20,0
33,0,62,0,4,1,1,16,0
75,0,74,0,1,2,1,19,0
121,58000,34,4,3,1,1,24,1
185,-10001,7,0,3,2,1,4,0
116,-10001,4,0,4,1,1,2,0
160,0,76,0,1,1,2,16,0
106,0,66,0,4,2,2,16,0
25,28500,61,1,3,1,1,16,1
27,0,59,0,1,2,1,17,0
25,0,30,0,3,1,1,17,0
212,65000,44,4,3,2,2,21,11
258,1000,19,1,4,1,2,16,1
148,-10001,12,0,2,1,2,9,0
80,0,76,0,4,1,1,15,0
127,0,85,1,3,1,1,18,0
132,0,79,0,2,2,1,22,0
84,0,69,0,1,2,1,20,0
94,32000,44,1,2,1,1,19,1
155,70000,48,3,2,2,1,22,1
122,64000,61,1,1,1,2,16,1
299,33600,32,1,1,1,2,19,0
339,90000,50,1,1,1,1,22,1
191,0,55,0,1,2,2,20,0
10,70000,43,1,3,1,1,18,1
21,25000,20,1,4,1,1,17,1
18,-10001,2,0,2,2,1,0,0
10,150000,51,1,3,2,1,21,1
13,110000,51,1,4,1,1,16,1
81,59000,31,1,3,1,8,16,1
164,0,88,1,2,2,1,16,0
114,10800,88,1,3,1,1,21,0
89,180000,62,1,1,1,1,21,11
103,90000,54,1,4,2,1,21,11
21,0,95,0,2,2,1,16,0
57,0,36,0,2,2,1,14,0
56,0,36,0,2,1,1,14,0
62,-10001,10,0,4,1,1,7,0
62,-10001,9,0,4,1,1,7,0
63,-10001,5,0,1,1,1,3,0
253,75000,38,1,2,1,1,16,1
239,-10001,14,0,3,2,1,11,0
448,-10001,1,0,2,2,1,0,0
99,40000,53,7,3,1,1,21,1
69,140000,52,7,4,2,1,23,1
95,4000,17,1,1,2,1,14,1
11,0,73,0,2,1,1,18,0
20,2000,54,3,4,2,6,22,1
45,123000,35,1,4,1,9,22,11
205,58000,30,1,4,2,1,21,1
47,-10001,0,0,3,2,9,0,0
137,60000,43,1,2,2,2,20,1
113,35000,25,1,2,2,2,21,1
312,60000,25,1,3,1,1,21,1
51,8000,74,2,4,2,1,19,1
111,740,30,3,3,2,1,21,1
82,0,90,0,3,1,1,11,0
86,0,86,0,1,2,1,11,0
65,0,52,8,1,2,1,16,1
93,25800,54,7,2,1,1,16,1
88,75000,29,2,4,2,1,22,1
99,100000,29,1,2,1,1,21,1
652,10000,21,1,1,2,1,16,1
467,25000,22,6,4,1,1,16,1
81,0,74,0,1,1,2,21,0
62,0,69,4,1,2,2,18,0
125,76000,29,1,3,2,2,21,11
59,139000,34,2,2,1,2,21,11
128,-10001,3,0,1,1,2,2,0
98,-10001,2,0,1,2,2,0,0
20,300,66,3,2,2,1,20,0
77,70000,40,2,1,2,1,21,1
103,36100,39,1,4,1,1,16,1
133,-10001,14,0,4,1,1,11,0
87,-10001,11,0,3,2,1,8,0
10,8300,55,3,1,2,1,14,0
11,60000,55,1,4,1,1,13,0
20,0,17,1,4,1,1,14,0
692,32000,21,1,4,1,1,16,1
26,50000,38,1,4,2,1,16,1
32,80000,35,1,1,1,1,19,1
27,0,17,0,1,1,1,13,0
30,-10001,10,0,3,2,1,6,0
30,-10001,8,0,3,2,1,4,0
55,0,85,0,1,1,1,16,0
16,30000,48,1,1,2,1,18,1
21,0,54,0,1,1,1,18,0
79,0,74,0,3,1,1,22,0
78,69000,64,1,4,2,1,22,1
88,41000,63,7,2,2,9,19,11
98,440000,63,7,1,1,9,16,1
64,0,78,0,4,1,1,20,0
56,10500,69,3,2,2,1,20,1
176,65000,64,1,3,2,1,19,11
28,20000,30,5,2,2,3,16,1
16,-10001,11,0,3,1,3,8,0
28,-10001,5,0,2,2,3,2,0
60,0,61,1,1,2,1,16,0
59,8000,62,1,1,1,1,16,0
68,10000,25,1,1,1,1,16,1
233,60000,27,1,4,1,1,16,1
12,0,53,4,4,2,1,17,0
76,15000,29,1,4,1,1,21,1
171,33000,29,1,1,2,1,21,1
145,18000,30,1,1,1,1,20,1
25,0,79,2,2,2,1,16,0
25,0,82,1,2,1,1,16,0
61,0,72,0,3,2,2,22,0
87,0,74,0,4,1,2,21,0
26,52000,47,1,2,1,1,16,1
14,38000,61,1,1,2,1,18,1
85,0,70,2,2,1,1,22,0
86,0,68,0,4,2,1,19,0
175,70000,20,1,1,1,2,16,1
44,0,64,6,4,2,2,21,0
64,28100,70,2,2,1,2,14,1
75,0,72,0,1,1,1,16,0
147,0,65,0,1,1,1,16,0
171,35400,54,2,4,2,1,22,1
65,0,95,0,2,1,1,16,0
289,0,32,0,3,2,1,21,0
300,65000,34,1,3,1,1,21,1
59,75000,57,1,2,2,1,19,11
48,65000,66,1,2,1,1,20,11
60,0,78,0,3,2,1,16,0
147,3000,24,4,3,2,1,16,1
171,7000,25,4,3,1,1,16,1
37,20000,60,3,3,2,1,16,1
40,85000,61,1,1,1,1,22,1
83,10000,41,1,3,1,1,17,0
42,28000,35,1,3,2,3,18,1
33,-10001,12,0,2,2,3,9,0
37,-10001,10,0,2,1,3,6,0
63,1800,62,1,4,2,1,19,1
69,30000,68,7,4,1,1,20,1
85,80000,55,3,4,2,2,22,1
74,30000,55,1,3,1,2,14,1
132,26000,24,1,1,1,2,16,1
49,0,33,1,1,2,1,15,0
50,1200,29,1,3,1,1,16,1
45,-10001,10,0,3,2,1,7,0
45,-10001,9,0,4,2,1,6,0
35,-10001,5,0,3,1,1,1,0
54,-10001,4,0,3,2,1,2,0
78,60000,32,1,4,1,6,21,1
31,0,52,0,4,1,1,13,0
89,0,71,0,4,2,1,22,0
74,0,72,0,4,1,1,22,0
31,0,68,0,4,2,1,19,0
21,0,85,0,4,2,1,16,0
66,0,77,0,3,1,1,11,0
73,0,75,0,2,1,1,22,0
74,0,74,0,2,2,1,22,0
85,153000,47,1,1,1,1,21,11
80,0,44,1,3,2,1,17,0
118,0,26,0,3,2,1,16,0
86,0,60,0,1,1,3,13,0
75,0,45,1,3,2,1,12,0
394,29300,62,6,1,1,1,21,0
484,33200,36,1,3,1,1,16,0
134,0,68,5,4,1,2,19,0
38,10000,43,6,2,1,1,20,1
23,26000,64,6,3,1,1,16,1
14,52000,61,5,4,1,1,18,1
18,46000,61,1,3,2,1,16,1
102,77000,24,1,1,2,1,21,1
49,56000,24,1,2,1,8,21,1
34,0,64,0,3,2,1,16,0
39,0,66,3,3,2,1,18,0
39,0,74,0,4,2,2,18,0
56,90,36,1,1,2,1,14,1
54,160000,37,1,4,1,1,16,1
57,-10001,11,0,3,1,1,7,0
54,-10001,9,0,1,2,1,6,0
57,-10001,6,0,3,1,1,2,0
129,0,75,0,3,1,1,16,0
117,0,70,0,4,2,1,16,0
47,600,66,7,3,1,1,24,0
56,37300,64,1,3,2,1,22,1
30,0,68,0,2,1,1,12,0
17,25000,50,1,3,2,1,16,1
23,20000,23,1,1,2,1,21,1
74,90000,52,1,2,2,1,21,11
78,24700,17,1,4,2,1,14,1
115,5800,16,1,1,1,1,13,0
111,134000,29,1,1,2,2,21,11
135,150000,69,4,1,1,6,24,1
153,120000,63,1,2,2,6,22,11
70,40000,61,2,4,1,1,24,1
69,20000,68,2,3,2,1,21,1
102,0,72,1,4,2,1,21,0
165,0,49,0,4,2,1,18,0
312,0,64,6,3,1,1,19,0
87,0,43,1,2,2,1,14,0
109,30000,43,1,4,1,1,16,1
55,0,76,0,3,2,1,16,0
55,0,79,0,3,1,1,21,0
22,82000,46,1,3,1,1,19,1
27,67000,46,3,3,2,1,22,1
18,4000,20,1,3,2,1,19,1
14,3200,18,1,2,1,1,16,1
11,0,16,0,4,2,1,13,0
230,0,74,0,3,2,1,19,0
197,0,72,0,2,2,1,19,0
239,0,64,0,3,1,1,18,0
78,56000,61,1,2,2,1,16,1
81,0,64,0,2,1,1,16,0
173,230000,41,1,4,2,1,23,1
156,110000,51,7,1,1,1,20,11
178,-10001,9,0,2,1,1,6,0
178,-10001,8,0,4,1,1,4,0
179,-10001,6,0,2,2,1,3,0
82,7000,37,6,3,2,1,21,0
88,55000,37,1,4,1,1,19,1
75,-10001,4,0,3,2,1,1,0
77,-10001,13,0,4,2,1,10,0
64,0,69,0,4,2,1,16,0
62,31000,31,1,4,2,1,13,1
85,-10001,13,0,3,2,1,10,0
68,36000,35,1,2,1,1,16,1
67,30000,35,1,3,1,1,11,1
202,13200,39,1,1,1,1,20,1
323,95000,39,1,3,1,1,21,1
51,0,29,0,2,2,6,24,0
60,57000,32,4,2,1,6,24,1
68,40000,75,1,1,2,1,16,1
64,33000,27,1,1,1,1,17,1
140,55000,42,1,3,1,1,19,1
163,12000,20,1,4,2,8,18,0
257,23400,19,1,3,1,9,17,1
173,20000,21,1,1,1,9,14,1
173,10000,60,1,3,1,1,20,1
85,489000,31,1,3,1,1,23,1
132,5900,29,1,1,2,1,21,0
119,-10001,0,0,4,2,1,0,0
46,0,78,0,4,1,1,16,0
45,0,73,0,1,2,1,21,0
101,42900,47,1,2,1,1,20,1
134,10000,42,1,2,2,1,16,1
103,-10001,11,0,3,2,1,9,0
20,0,59,0,3,1,9,19,0
23,36000,61,1,1,2,1,14,1
32,100000,55,7,4,1,1,16,1
34,100000,52,7,4,2,1,19,1
140,0,76,0,4,1,2,19,0
339,0,74,0,4,2,1,19,0
16,105000,39,1,2,1,1,21,1
17,43000,38,1,3,2,1,21,1
17,-10001,6,0,1,2,1,3,0
26,-10001,3,0,2,2,1,1,0
111,47400,31,1,2,1,1,20,1
135,58000,27,2,3,2,1,21,1
80,60000,64,1,3,1,1,16,1
175,40000,50,1,4,2,1,16,1
42,5000,67,1,2,1,1,19,7
120,28400,54,6,1,1,2,16,12
151,23000,29,1,3,2,1,18,1
234,33000,30,1,2,1,1,19,1
107,49000,37,1,1,2,1,20,1
98,80000,35,1,2,1,1,16,1
79,0,39,1,4,2,1,16,0
116,24000,25,1,2,1,1,11,1
82,-10001,13,0,2,2,1,10,0
82,-10001,10,0,1,2,1,7,0
82,-10001,7,0,3,2,1,4,0
37,20000,35,1,3,2,1,22,1
27,44400,35,1,3,1,1,19,1
27,-10001,8,0,2,1,1,5,0
27,-10001,6,0,1,1,1,3,0
96,0,71,0,1,2,1,21,0
24,0,66,0,1,2,9,19,0
32,0,69,0,4,1,1,21,0
2,0,71,0,2,1,1,16,0
343,85000,38,1,4,2,1,21,11
327,47000,45,1,1,1,9,19,1
282,-10001,13,0,4,1,9,9,0
408,-10001,11,0,1,2,9,7,0
280,-10001,9,0,2,1,9,5,0
27,19700,69,6,1,2,1,16,11
41,0,72,0,4,2,2,16,0
58,0,44,0,1,1,2,16,0
71,67000,32,1,3,2,1,21,1
136,-10001,12,0,1,1,9,9,0
68,0,69,0,2,2,2,24,0
152,9000,37,1,4,2,2,21,1
112,75000,69,2,2,2,1,20,1
135,4,91,6,1,1,1,16,11
85,40000,59,1,4,1,9,16,1
77,20000,23,1,1,1,9,16,1
84,20000,22,1,1,2,9,16,1
92,35000,51,2,1,1,1,16,1
25,38200,59,1,3,1,1,16,1
23,0,61,0,1,2,1,16,0
38,54000,35,3,1,2,1,22,1
16,54000,49,4,2,1,1,20,1
18,-10001,8,0,2,2,1,4,0
2,2000,17,6,1,1,1,14,1
22,0,76,0,2,1,9,22,0
85,0,74,0,4,2,1,21,0
32,23000,54,1,1,2,1,19,1
32,0,57,3,3,1,1,18,0
141,14000,62,3,4,2,1,22,11
136,0,64,1,2,1,1,18,0
450,29000,33,1,4,2,2,20,1
28,70000,42,3,3,1,1,22,1
29,50000,41,1,1,2,1,18,11
26,-10001,5,0,4,1,1,2,0
15,4500,17,1,4,2,1,15,1
26,0,66,0,1,2,1,16,0
29,130000,51,1,3,1,1,16,11
103,0,62,1,4,2,1,16,0
100,0,67,0,1,1,1,16,0
29,0,62,2,4,2,1,20,0
26,0,56,0,4,1,1,16,0
64,2300,63,1,4,2,3,16,1
70,80000,65,1,1,1,1,16,1
70,0,52,0,2,2,6,21,0
100,150000,54,2,1,1,6,21,1
54,6400,25,3,4,2,6,21,0
63,0,18,0,4,2,6,16,0
128,39000,26,1,1,1,1,21,1
32,49700,46,1,2,1,1,21,1
34,0,43,0,1,2,1,16,0
19,-10001,5,0,3,2,1,2,0
77,0,69,3,3,2,1,15,0
34,200000,64,4,1,1,1,24,1
32,2600,62,2,4,2,1,20,1
31,48000,65,7,1,1,1,16,12
253,23400,20,1,1,1,1,16,10
120,10000,18,1,4,2,1,19,10
42,0,85,0,2,2,1,16,0
11,60000,36,1,2,1,1,18,1
12,35000,36,2,2,2,1,20,11
10,-10001,10,0,3,1,1,7,0
12,-10001,7,0,3,2,1,5,0
180,0,71,5,2,1,1,21,0
190,35000,65,7,2,2,1,20,1
162,30900,33,1,3,1,1,20,1
135,0,61,0,4,2,1,1,0
11,75000,51,3,1,1,9,18,1
11,65000,53,1,4,2,9,20,1
112,100000,51,1,1,1,1,21,1
42,16000,41,1,3,2,1,18,1
55,56000,47,1,4,1,9,18,1
43,5000,16,1,4,2,9,13,1
38,-10001,14,0,2,1,9,11,0
37,-10001,10,0,4,2,9,7,0
38,-10001,8,0,1,1,9,5,0
35,-10001,7,0,4,2,9,3,0
33,-10001,4,0,1,2,9,2,0
160,12000,35,1,3,2,1,12,1
216,62000,42,1,2,1,1,14,1
176,16000,65,1,2,2,1,16,0
179,-10001,5,0,3,2,1,2,0
180,-10001,5,0,1,2,1,2,0
179,-10001,5,0,2,2,1,1,0
197,-10001,2,0,4,2,1,0,0
23,43000,61,1,3,2,1,16,1
47,38000,68,4,2,1,1,21,1
168,240000,58,5,2,1,1,23,1
107,133000,49,2,1,2,1,23,1
111,-10001,10,0,1,1,1,7,0
110,-10001,5,0,3,1,1,2,0
271,-10001,3,0,1,2,1,2,0
109,0,81,0,3,2,1,22,0
345,1700,22,1,4,1,1,19,1
70,0,63,0,1,2,1,19,0
85,0,73,0,4,1,1,17,0
15,0,60,0,4,2,1,18,0
151,0,68,0,2,1,1,19,0
144,0,67,0,2,2,1,16,0
104,0,45,0,4,1,1,16,0
285,52000,48,1,1,2,2,16,1
201,60000,54,1,4,1,2,16,1
398,0,24,0,3,1,2,19,0
91,0,68,0,1,1,2,21,0
97,125000,47,1,2,1,9,22,1
85,0,48,0,3,2,9,16,0
104,3000,19,1,4,2,9,19,1
135,0,17,9,3,1,9,15,0
137,-10001,15,0,3,1,9,12,0
133,-10001,11,0,4,1,9,9,0
131,-10001,8,0,2,1,9,5,0
113,-10001,8,0,2,2,9,5,0
100,38000,57,1,4,2,1,22,1
238,0,70,1,3,1,2,21,0
266,50000,57,1,1,2,2,22,1
16,110,77,3,4,2,1,21,0
107,4800,60,6,4,2,1,16,0
124,12000,31,1,3,1,1,16,1
103,150000,41,1,4,1,1,22,1
107,130000,57,1,3,1,1,21,1
142,0,54,0,3,2,1,16,0
429,80000,65,1,2,1,2,20,1
489,0,64,0,4,2,2,19,0
814,25000,34,1,3,2,2,16,1
62,0,73,0,2,2,1,17,0
74,0,70,0,4,1,1,16,0
63,95000,34,1,1,2,1,22,11
176,110000,34,1,2,1,6,22,11
114,33400,43,6,1,1,1,16,1
109,38500,40,1,4,2,1,21,11
77,-10001,12,0,4,1,1,8,0
95,-10001,9,0,2,2,1,6,0
77,-10001,5,0,2,1,1,2,0
142,25700,20,1,1,1,1,16,1
166,24100,21,1,4,2,1,18,1
62,0,68,1,3,2,1,16,0
111,24000,49,3,4,2,2,12,1
157,12000,29,2,1,1,2,16,1
122,800,23,1,1,2,2,16,0
61,50000,32,1,2,2,1,19,1
64,90000,32,1,3,1,1,19,1
77,-10001,14,0,2,1,1,12,0
61,-10001,3,0,2,2,8,1,0
23,5000,60,1,4,2,1,16,0
23,0,66,1,4,1,1,16,0
18,24000,29,1,1,2,1,21,1
31,18000,61,3,1,2,1,16,1
135,0,60,2,2,2,1,22,0
138,82000,61,1,2,1,1,21,1
48,0,64,0,4,1,1,21,0
37,0,64,0,2,2,1,20,0
298,90000,40,1,1,1,6,21,11
249,130000,47,1,1,1,6,22,1
166,100000,38,2,2,2,6,24,11
134,-10001,8,0,4,2,6,5,0
158,-10001,6,0,1,1,6,2,0
123,0,66,0,3,2,6,21,0
68,0,67,1,4,1,1,16,0
62,0,67,0,1,2,1,16,0
72,110000,65,1,2,1,1,16,1
95,0,64,1,1,2,1,16,0
334,62000,23,1,4,1,6,22,1
63,69000,50,1,1,2,1,20,1
46,0,17,0,1,2,1,14,0
58,-10001,14,0,2,2,1,12,0
114,17420,24,1,1,2,1,21,1
103,39000,21,7,3,2,1,19,11
586,9100,55,6,3,2,2,16,1
889,30000,20,1,1,1,9,10,1
390,20000,42,1,1,2,2,16,1
340,6300,43,1,1,1,2,16,0
509,0,23,0,2,1,2,13,0
443,-10001,15,0,1,1,2,12,0
418,-10001,14,0,3,1,2,11,0
329,-10001,11,0,3,2,2,8,0
97,35000,32,6,2,2,1,21,11
83,62000,32,1,2,1,1,20,1
16,35000,60,1,2,2,1,19,11
146,95000,39,1,2,1,1,20,1
68,40000,49,3,2,1,2,21,1
90,30000,49,3,4,2,2,20,1
90,19000,26,1,4,1,2,14,0
62,800,17,1,3,2,2,15,0
84,27000,24,3,3,2,2,21,1
14,0,83,0,2,1,1,16,0
18,0,80,0,1,2,1,16,0
78,0,31,1,1,2,1,13,0
107,12000,32,1,2,1,1,19,1
107,-10001,0,0,2,1,1,0,0
68,5000,57,1,1,2,1,20,1
134,0,65,1,1,1,1,16,0
38,600,29,1,4,2,1,16,0
38,-10001,6,0,4,1,1,3,0
45,-10001,1,0,1,1,1,0,0
25,0,66,1,3,2,1,17,0
30,3000,69,1,1,1,1,16,0
150,0,58,0,1,1,1,17,0
91,85000,50,1,2,1,1,19,1
120,88000,48,1,2,2,1,22,11
125,62000,52,1,2,1,1,18,1
113,0,19,0,1,1,1,17,0
113,19000,23,1,1,2,1,16,1
85,0,69,0,3,2,1,16,0
79,0,71,0,3,1,1,16,0
139,32300,40,1,4,2,2,20,0
158,0,16,0,3,2,2,13,0
155,-10001,15,0,3,2,2,11,0
34,21000,33,6,1,1,9,18,1
149,54000,30,3,3,1,1,22,1
154,57000,37,3,3,2,1,22,1
95,40000,27,1,2,1,1,16,1
72,-10001,6,0,1,2,1,3,0
83,0,63,0,2,1,1,16,0
91,16000,55,3,2,2,1,18,1
54,0,67,0,1,2,1,16,0
112,85000,45,1,2,1,1,21,1
89,0,16,1,2,1,1,13,0
87,0,16,1,2,1,1,13,0
64,72000,34,1,1,2,1,21,11
72,30000,37,1,4,1,1,20,1
120,489000,42,2,4,2,1,23,1
112,20000,43,6,2,1,1,21,1
126,-10001,12,0,3,1,1,9,0
122,-10001,8,0,1,2,1,5,0
92,22000,33,1,1,2,1,20,1
92,-10001,10,0,3,1,1,7,0
92,-10001,8,0,2,1,1,5,0
53,64000,63,1,1,1,9,15,11
108,0,65,1,3,1,1,16,0
41,28100,71,2,1,1,2,12,1
52,0,61,0,1,2,2,13,0
246,42000,43,1,4,1,1,21,1
63,100000,41,1,4,2,1,22,1
37,0,18,1,2,2,1,16,0
68,70000,51,4,4,1,1,21,11
19,0,68,0,2,2,1,16,0
12,0,62,0,4,1,1,17,0
140,0,70,0,3,2,1,22,0
147,0,71,0,3,1,1,19,0
33,80000,49,3,4,1,1,22,1
31,0,51,0,3,2,1,16,0
32,260000,47,1,3,1,1,19,1
31,0,56,0,1,2,1,19,0
70,73000,28,1,2,1,1,21,1
107,0,28,1,2,2,1,20,0
55,-10001,1,0,4,1,1,0,0
58,97000,61,1,4,2,1,18,11
46,1300,45,1,2,2,1,18,0
57,0,40,1,2,1,1,1,0
61,-10001,6,0,2,2,1,3,0
60,-10001,6,0,2,2,1,3,0
96,0,56,0,4,2,1,17,0
71,0,65,7,3,1,1,19,0
84,32500,60,1,2,2,1,16,1
55,0,85,0,4,2,1,16,0
108,12000,58,1,4,2,1,16,1
155,0,25,0,1,1,1,14,0
95,60000,45,1,1,2,1,21,10
94,56000,44,5,2,1,1,21,1
76,-10001,8,0,1,1,1,5,0
80,0,85,0,1,2,1,20,0
78,25000,56,1,1,1,1,19,1
98,0,87,0,4,2,1,16,0
18,6000,27,1,4,2,1,17,1
14,0,32,0,4,1,1,17,0
22,-10001,8,0,2,2,9,5,0
22,-10001,5,0,4,2,9,2,0
11,-10001,3,0,4,2,1,1,0
20,0,66,3,1,1,1,19,0
18,0,68,0,2,2,1,19,0
91,100000,32,1,3,1,6,21,1
21,0,72,0,3,2,1,16,0
60,0,57,2,1,2,1,22,0
73,68000,55,1,1,1,1,18,1
103,41900,28,1,4,1,1,16,12
98,0,27,1,2,2,1,16,0
86,-10001,3,0,4,2,1,1,0
88,-10001,2,0,1,2,1,0,0
15,0,75,0,2,1,1,19,0
99,8000,62,3,2,2,1,21,0
108,200000,62,7,1,1,1,23,1
349,0,58,0,3,2,1,16,0
369,0,62,1,3,1,1,10,0
33,0,68,0,1,1,1,19,0
59,0,66,1,2,2,9,19,0
84,72000,29,1,1,2,1,21,11
60,35000,30,1,2,1,1,18,1
77,0,69,0,2,1,1,13,0
238,125000,53,1,4,1,1,21,1
166,100000,54,1,3,2,1,21,1
38,35400,31,1,4,2,1,18,11
23,58000,39,1,3,1,1,16,1
40,-10001,8,0,3,1,1,6,0
32,-10001,3,0,3,1,1,1,0
35,24000,60,2,1,2,1,16,1
230,100000,39,1,3,1,1,16,1
205,0,41,0,3,2,1,18,0
163,-10001,9,0,3,1,1,6,0
27,0,82,0,3,1,1,19,0
24,0,78,0,3,2,1,21,0
86,0,70,0,4,1,1,15,0
21,39000,65,1,4,2,1,16,0
28,50000,64,1,1,1,1,16,1
80,150000,42,1,2,2,1,21,1
86,113000,42,1,2,1,1,16,1
101,90000,38,2,1,1,1,21,1
142,40000,37,1,1,2,1,21,1
153,-10001,9,0,1,1,1,7,0
128,-10001,1,0,2,2,1,0,0
128,-10001,1,0,2,2,1,0,0
154,0,62,0,1,1,1,1,0
156,52000,62,4,1,2,1,1,11
47,0,58,0,3,2,2,16,0
143,33800,37,1,4,1,2,17,1
56,0,58,0,3,2,2,16,0
15,0,69,0,2,2,1,18,0
24,70000,49,1,1,1,1,16,1
25,75000,48,2,3,2,1,21,1
18,15000,19,1,2,1,1,16,1
30,0,67,2,3,2,1,1,0
402,0,69,0,1,2,1,20,0
166,33000,32,1,3,2,1,19,1
193,80000,32,1,3,1,1,19,1
243,-10001,6,0,2,1,1,3,0
354,9600,29,1,3,1,1,19,1
213,60000,28,1,2,2,1,21,1
114,36000,32,1,3,2,8,1,1
71,1700,16,1,1,1,8,14,1
72,-10001,9,0,3,2,8,6,0
73,-10001,7,0,2,2,8,3,0
96,0,82,0,4,2,1,16,0
220,0,72,0,2,1,1,21,0
245,50000,64,1,2,2,1,18,1
134,3000,65,6,4,2,2,24,0
77,0,62,0,2,2,1,16,0
73,44000,42,1,2,1,1,22,1
93,50000,50,1,2,2,1,19,11
234,87000,35,1,4,1,1,19,1
237,0,36,0,4,2,1,21,0
215,-10001,13,0,2,2,1,10,0
213,-10001,11,0,3,2,1,8,0
90,0,75,0,2,1,1,21,0
91,25000,64,6,1,2,1,16,1
269,450,24,6,1,2,1,21,1
13,40000,56,1,2,1,1,16,1
11,35000,58,1,2,2,1,16,1
25,59000,35,3,3,1,1,19,1
26,14000,36,1,1,2,1,21,1
21,-10001,8,0,4,1,1,5,0
22,-10001,5,0,1,1,1,2,0
77,0,56,0,2,2,1,24,0
73,120000,57,6,4,1,1,21,0
143,0,22,9,4,1,1,21,0
119,0,18,0,2,1,1,16,0
83,-10001,12,0,3,2,1,9,0
169,10000,21,1,1,1,1,19,1
127,122000,59,1,4,1,1,18,1
122,0,61,0,4,2,1,18,0
150,0,45,0,3,1,1,19,0
29,51000,64,2,3,1,1,16,1
26,100000,60,1,4,2,1,17,1
79,0,74,0,2,2,1,18,0
94,0,73,0,3,1,1,18,0
10,0,78,0,3,2,1,16,0
18,840,75,1,4,2,1,20,0
62,0,70,0,2,2,9,18,0
118,0,66,0,3,1,1,16,0
96,33300,26,7,4,2,1,16,1
297,0,27,0,4,1,1,16,0
291,0,60,0,2,2,8,16,0
328,0,59,0,2,1,8,16,0
61,0,76,1,1,1,1,17,0
69,0,73,0,4,2,1,20,0
15,0,43,0,2,1,1,21,0
107,0,59,2,4,2,1,18,0
192,24000,61,1,2,1,9,15,0
215,0,36,0,1,2,9,17,0
14,0,72,0,2,2,1,16,0
232,4800,22,1,1,1,1,21,1
212,58000,23,1,3,1,1,21,11
106,960,37,6,1,2,1,22,11
116,489000,36,2,3,1,1,23,1
109,-10001,5,0,2,2,1,2,0
93,-10001,2,0,1,2,1,0,0
28,47400,58,2,4,1,1,16,1
21,10000,58,6,4,2,1,21,1
30,489000,61,2,4,1,1,23,1
27,0,84,0,1,1,1,21,0
27,0,83,0,4,2,1,18,0
144,275000,40,1,4,1,1,22,11
142,0,38,0,2,2,1,21,0
142,-10001,10,0,1,1,1,7,0
140,-10001,8,0,3,1,1,4,0
98,0,73,0,1,1,1,22,0
107,0,70,6,4,2,1,21,0
28,40000,63,1,2,1,1,20,1
49,0,66,6,1,1,1,18,0
44,0,65,0,4,2,1,18,0
27,0,73,0,1,1,1,16,0
25,0,68,0,4,2,1,16,0
114,250000,33,1,3,2,1,16,1
72,-10001,14,0,1,2,1,10,0
73,-10001,9,0,2,2,1,6,0
73,-10001,8,0,1,2,1,4,0
115,72000,52,1,3,1,1,21,1
95,0,64,0,3,2,1,21,0
86,0,87,0,3,2,1,16,0
192,23000,51,1,2,1,1,18,1
149,0,40,0,1,2,1,17,0
25,0,77,0,3,1,1,16,0
18,0,75,0,4,2,1,16,0
71,500,85,2,4,2,1,21,0
71,0,88,0,2,1,1,16,0
96,85000,29,4,3,2,1,21,11
78,150000,29,1,4,1,1,21,1
41,50000,52,5,3,2,1,16,0
45,22000,48,1,3,1,1,16,1
450,189000,44,1,1,1,6,22,1
314,0,45,1,3,2,6,21,0
255,-10001,11,0,1,1,6,8,0
255,-10001,8,0,1,1,6,5,0
27,364000,73,1,2,1,1,22,1
30,0,70,0,2,2,1,16,0
75,0,77,0,2,1,1,22,0
79,75000,50,1,1,1,1,21,11
56,160000,44,1,3,1,1,21,0
53,16000,41,1,1,2,1,20,1
90,5000,16,1,2,1,1,12,1
64,-10001,13,0,2,2,1,10,0
892,15000,40,3,4,2,2,19,1
125,70000,24,1,4,1,2,16,1
72,21600,24,1,4,2,1,16,1
84,65000,39,2,4,2,1,22,11
66,35000,51,1,1,2,1,18,1
27,40500,64,1,4,1,9,18,1
21,1200,71,6,2,2,1,19,0
83,46000,41,5,2,1,1,20,1
98,18000,41,1,1,2,1,20,1
117,-10001,13,0,4,1,1,10,0
114,-10001,7,0,1,1,1,5,0
80,5000,61,1,1,2,1,21,11
78,5000,62,1,4,1,1,21,1
24,0,64,0,4,1,9,18,0
9,0,53,0,4,2,1,17,0
51,0,90,0,2,2,1,16,0
24,0,82,6,3,1,1,11,0
19,0,82,0,4,2,1,16,0
120,96000,56,1,3,2,1,21,1
110,0,65,1,1,1,1,21,0
36,0,83,0,3,2,1,16,0
76,0,49,0,4,1,1,21,0
14,0,95,0,3,1,1,11,0
